Latitude,Longitude,WaterDepth,ObsvnTop,ObsvnBot,LocnName,DataSetKey,LocnKey,ObsvnKey,Device,DataTypes,Gravel,Sand,Mud,Clay,Grainsze,Sorting,Facies,FacMshp,FolkCde,RckMshp,VegMshp,Carbonate,MunslColr,OrgCarbn,lShearStr,Porosity,PWaveVel,Roughness,lCritShStr,GeolAge,ObsvnDetai,Key,ObsvnDate,DateSrc
42.59833,-124.6833,148,0.2,0.3,OSU 6708-43,183,148430,190055,PistonCorer pntn=0.5,LTH.TXR,0,89,11,3,3.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0144994,196708,collection date
42.59833,-124.6833,148,0.3,0.4,OSU 6708-43,183,148430,190056,PistonCorer pntn=0.5,LTH.TXR,0,91,9,2,3.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0144995,196708,collection date
42.6,-124.445,50,0,0.06,6708-050,176,147301,187491,BoxCorer,TXR,0,78,22,10,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145000,196708,collection date
42.6,-124.445,50,0.06,0.14,6708-050,176,147301,187492,BoxCorer,TXR,0,85,15,6,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145001,196708,collection date
42.6,-124.445,50,0.14,0.22,6708-050,176,147301,187493,BoxCorer,TXR,0,86,14,6,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145002,196708,collection date
42.6,-124.445,50,0.23,0.3,6708-050,176,147301,187494,BoxCorer,TXR,0,84,16,6,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145003,196708,collection date
42.61,-125.025,1390,0,0.05,OSU 6711-8,183,148435,190251,PistonCorer pntn=5.6,TXR,0,0,100,51,8.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145056,196711,collection date
42.61,-125.025,1390,0.5,0.55,OSU 6711-8,183,148435,190254,PistonCorer pntn=5.6,LTH.TXR,0,0,100,45,7.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145057,196711,collection date
42.61,-125.025,1390,1,1.05,OSU 6711-8,183,148435,190257,PistonCorer pntn=5.6,LTH.TXR,0,0,100,48,8.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145058,196711,collection date
42.61,-125.025,1390,1.5,1.55,OSU 6711-8,183,148435,190260,PistonCorer pntn=5.6,LTH.TXR,0,0,100,44,8.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145059,196711,collection date
42.61,-125.025,1390,2,2.05,OSU 6711-8,183,148435,190263,PistonCorer pntn=5.6,LTH.TXR,0,0,100,44,7.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145060,196711,collection date
42.61,-125.025,1390,2.45,2.5,OSU 6711-8,183,148435,190266,PistonCorer pntn=5.6,LTH.TXR,0,0,100,40,7.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145061,196711,collection date
42.61,-125.025,1390,3,3.05,OSU 6711-8,183,148435,190269,PistonCorer pntn=5.6,LTH.TXR,0,0,100,41,7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145062,196711,collection date
42.61,-125.025,1390,3.5,3.55,OSU 6711-8,183,148435,190272,PistonCorer pntn=5.6,LTH.TXR,0,1,99,46,8.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145063,196711,collection date
42.61,-125.025,1390,4,4.05,OSU 6711-8,183,148435,190275,PistonCorer pntn=5.6,LTH.TXR,0,1,99,45,10.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145064,196711,collection date
42.61,-125.025,1390,4.1,4.12,OSU 6711-8,183,148435,190278,PistonCorer pntn=5.6,LTH.TXR,0,38,62,13,5.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145065,196711,collection date
42.61,-125.025,1390,4.15,4.16,OSU 6711-8,183,148435,190282,PistonCorer pntn=5.6,LTH.TXR,0,17,83,40,7.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145066,196711,collection date
42.61,-125.025,1390,4.17,4.19,OSU 6711-8,183,148435,190285,PistonCorer pntn=5.6,LTH.TXR,0,3,97,48,9.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145067,196711,collection date
42.61,-125.025,1390,4.3,4.31,OSU 6711-8,183,148435,190288,PistonCorer pntn=5.6,TXR,0,2,98,82,11.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145068,196711,collection date
42.61,-125.025,1390,4.5,4.55,OSU 6711-8,183,148435,190291,PistonCorer pntn=5.6,TXR,0,1,99,52,8.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145069,196711,collection date
42.61,-125.025,1390,5,5.05,OSU 6711-8,183,148435,190294,PistonCorer pntn=5.6,LTH.TXR,0,2,98,41,7.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145070,196711,collection date
42.61,-125.025,1390,5.55,5.6,OSU 6711-8,183,148435,190297,PistonCorer pntn=5.6,TXR,0,1,99,60,10.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145071,196711,collection date
42.61,-125.025,1390,5.6,5.6,OSU 6711-8,183,148435,190300,PistonCorer pntn=5.6,TXR,0,0,100,53,9.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145072,196711,collection date
42.62,-124.57,96,0,0.09,6708-054,176,147303,187495,BoxCorer,TXR,0,25,75,21,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145112,196708,collection date
42.62,-124.57,96,0.09,0.18,6708-054,176,147303,187496,BoxCorer,TXR,0,27,73,21,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145113,196708,collection date
42.62,-124.57,96,0.18,0.27,6708-054,176,147303,187497,BoxCorer,TXR,0,37,63,22,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145114,196708,collection date
42.63167,-124.5083,76,-99,-99,6708-052,176,147265,187413,UnidDevice,TXR,0,14,86,31,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145157,196708,collection date
42.63333,-124.6883,178,-99,-99,6505-112,176,147198,187367,UnidDevice,TXR,0,71,29,13,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145168,196505,collection date
42.63333,-124.6183,135,-99,-99,6505-113,176,147199,187368,UnidDevice,TXR,0,41,59,22,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145169,196505,collection date
42.63333,-124.5533,110,-99,-99,6505-114,176,147200,187369,UnidDevice,TXR,0,24,76,25,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145170,196505,collection date
42.63333,-124.4633,55,-99,-99,6505-117,176,147202,187371,UnidDevice,TXR,0,72,28,5,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145171,196505,collection date
42.63333,-124.4183,28,-99,-99,6505-118,176,147203,187372,UnidDevice,TXR,0,100,0,0,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145172,196505,collection date
42.66333,-124.6617,145,-99,-99,6708-056,176,147268,187415,UnidDevice,TXR,0,54,46,21,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145482,196708,collection date
42.66667,-124.5017,72,-99,-99,6708-053B,176,147266,187414,UnidDevice,TXR,0,49,51,16,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145496,196708,collection date
42.69833,-124.6217,121,2.25,2.3,OSU 6708-42,183,148429,190040,PistonCorer pntn=4.55,LTH.TXR,0,94,6,2,3.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145694,196708,collection date
42.69833,-124.6217,121,2.3,2.3,OSU 6708-42,183,148429,190041,PistonCorer pntn=4.55,CMP,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,1,-,0.4,-99,-99,-99,-,-99,-,-,ext_0145695,196708,collection date
42.69833,-124.6217,121,4.34,4.54,OSU 6708-42,183,148429,190043,PistonCorer pntn=4.55,LTH.TXR,0,99,1,0,3.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145696,196708,collection date
42.69833,-124.6217,121,4.54,4.54,OSU 6708-42,183,148429,190044,PistonCorer pntn=4.55,CMP,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,4,-,0.5,-99,-99,-99,-,-99,-,-,ext_0145697,196708,collection date
42.70167,-124.8333,658,0,0.1,OSU 6708-39,183,148426,189985,PistonCorer pntn=4.27,LTH.TXR,0,56,44,21,5.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145719,196708,collection date
42.70167,-124.8333,658,0.25,0.3,OSU 6708-39,183,148426,189989,PistonCorer pntn=4.27,LTH.TXR,0,31,69,30,6.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145720,196708,collection date
42.70167,-124.8333,658,0.65,0.7,OSU 6708-39,183,148426,189992,PistonCorer pntn=4.27,LTH.TXR,0,72,28,16,4.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145721,196708,collection date
42.70167,-124.8333,658,1.13,1.15,OSU 6708-39,183,148426,189995,PistonCorer pntn=4.27,LTH.TXR,0,71,29,21,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145722,196708,collection date
42.70167,-124.8333,658,1.25,1.3,OSU 6708-39,183,148426,189996,PistonCorer pntn=4.27,LTH.TXR,0,5,95,41,7.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145723,196708,collection date
42.70167,-124.8333,658,1.3,1.35,OSU 6708-39,183,148426,189999,PistonCorer pntn=4.27,LTH.TXR,0,84,16,9,3.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145724,196708,collection date
42.70167,-124.8333,658,1.8,1.85,OSU 6708-39,183,148426,190002,PistonCorer pntn=4.27,LTH.TXR,0,36,64,24,8.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145725,196708,collection date
42.70167,-124.8333,658,2.3,2.35,OSU 6708-39,183,148426,190005,PistonCorer pntn=4.27,LTH.TXR,0,16,84,34,7.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145726,196708,collection date
42.70167,-124.8333,658,2.8,2.85,OSU 6708-39,183,148426,190008,PistonCorer pntn=4.27,LTH.TXR,0,83,17,10,3.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145727,196708,collection date
42.70167,-124.8333,658,3.3,3.35,OSU 6708-39,183,148426,190011,PistonCorer pntn=4.27,LTH.TXR,0,74,26,20,3.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145728,196708,collection date
42.70167,-124.8333,658,3.8,3.85,OSU 6708-39,183,148426,190016,PistonCorer pntn=4.27,LTH.TXR,0,68,32,14,4.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145729,196708,collection date
42.70167,-124.8333,658,4.12,4.17,OSU 6708-39,183,148426,190017,PistonCorer pntn=4.27,LTH.TXR,0,22,78,34,9.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145730,196708,collection date
42.70167,-124.8333,658,4.27,4.27,OSU 6708-39,183,148426,190022,PistonCorer pntn=4.27,LTH.TXR,0,68,32,17,5.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0145731,196708,collection date
42.76333,-124.7583,443,0,0.05,OSU 6708-40,183,148427,190024,PistonCorer pntn=1.52,LTH.TXR,0,46,54,40,8.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146136,196708,collection date
42.76333,-124.7583,443,0.3,0.35,OSU 6708-40,183,148427,190027,PistonCorer pntn=1.52,TXR,0,29,71,51,9.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146137,196708,collection date
42.76333,-124.7583,443,0.4,0.42,OSU 6708-40,183,148427,190030,PistonCorer pntn=1.52,LTH.TXR,0,73,27,11,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146138,196708,collection date
42.76333,-124.7583,443,0.87,0.92,OSU 6708-40,183,148427,190035,PistonCorer pntn=1.52,LTH.TXR,0,46,54,41,9.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146139,196708,collection date
42.76333,-124.7583,443,1.23,1.27,OSU 6708-40,183,148427,190036,PistonCorer pntn=1.52,LTH.TXR,0,46,54,39,8.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146140,196708,collection date
42.82333,-124.81,316,0,0.1,OSU 6706-8,183,148417,189808,PistonCorer pntn=3.75,LTH.TXR,0,84,16,8,3.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146719,196706,collection date
42.82333,-124.81,316,0.35,0.4,OSU 6706-8,183,148417,189810,PistonCorer pntn=3.75,LTH.TXR,0,63,37,20,6.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146720,196706,collection date
42.82333,-124.81,316,0.95,1,OSU 6706-8,183,148417,189813,PistonCorer pntn=3.75,LTH.TXR,0,90,10,2,3.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146721,196706,collection date
42.82333,-124.81,316,2.5,2.55,OSU 6706-8,183,148417,189818,PistonCorer pntn=3.75,LTH.TXR,0,18,82,30,6.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146722,196706,collection date
42.82333,-124.81,316,3.55,3.6,OSU 6706-8,183,148417,189819,PistonCorer pntn=3.75,LTH.TXR,0,36,64,30,6.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146723,196706,collection date
42.82333,-124.81,316,3.75,3.75,OSU 6706-8,183,148417,189824,PistonCorer pntn=3.75,LTH.TXR,0,17,83,38,6.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0146724,196706,collection date
42.93333,-124.7717,199,-99,-99,OSU6404-385,182,148403,189526,UnidDevice,TXR,0,34,66,18,4.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147220,196404,collection date
42.93333,-124.735,159,-99,-99,OSU6404-384,182,148404,189528,UnidDevice,TXR,0,28,72,20,5.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147221,196404,collection date
42.93333,-124.69,135,-99,-99,OSU6404-383,182,148405,189530,UnidDevice,TXR,0,31,69,19,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147222,196404,collection date
42.93333,-124.645,104,-99,-99,OSU6404-382,182,148406,189532,UnidDevice,TXR,0,57,43,10,3.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147223,196404,collection date
42.93333,-124.6,80,-99,-99,OSU6404-381,182,148407,189534,UnidDevice,TXR,0,80,20,4,3.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147224,196404,collection date
42.93333,-124.555,60,-99,-99,OSU6404-380,182,148408,189536,UnidDevice,TXR,0,100,0,0,3.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147225,196404,collection date
42.93333,-124.51,24,-99,-99,OSU6404-379,182,148409,189538,UnidDevice,TXR,0,100,0,0,3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147226,196404,collection date
42.98333,-124.7117,150,-99,-99,OSU6404-373,182,148395,189518,UnidDevice,TXR,0,22,78,21,5.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147543,196404,collection date
42.98333,-124.6667,128,-99,-99,OSU6404-374,182,148394,189516,UnidDevice,TXR,0,21,79,20,5.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147544,196404,collection date
42.98333,-124.6217,95,-99,-99,OSU6404-375,182,148393,189514,UnidDevice,TXR,0,57,43,10,3.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147545,196404,collection date
42.98333,-124.5767,79,-99,-99,OSU6404-376,182,148392,189512,UnidDevice,TXR,0,75,25,6,3.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147546,196404,collection date
42.98333,-124.4867,24,-99,-99,OSU6404-378,182,148390,189508,UnidDevice,TXR,0,100,0,0,2.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147547,196404,collection date
43.03333,-124.8733,450,-99,-99,OSU6404-368,182,148380,189490,UnidDevice,TXR,0,24,76,19,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147762,196404,collection date
43.03333,-124.7383,170,-99,-99,OSU6404-365,182,148383,189494,UnidDevice,TXR,0,93,7,2,2.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147763,196404,collection date
43.03333,-124.6917,159,-99,-99,OSU6404-364,182,148384,189496,UnidDevice,TXR,0,24,76,19,5.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147764,196404,collection date
43.03333,-124.6483,135,-99,-99,OSU6404-363,182,148385,189498,UnidDevice,TXR,0,22,78,19,5.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147765,196404,collection date
43.03333,-124.6017,121,-99,-99,OSU6404-362,182,148386,189500,UnidDevice,TXR,0,19,81,18,5.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147766,196404,collection date
43.03333,-124.5583,95,-99,-99,OSU6404-361,182,148387,189502,UnidDevice,TXR,0,52,48,10,4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147767,196404,collection date
43.03333,-124.5133,64,-99,-99,OSU6404-360,182,148388,189504,UnidDevice,TXR,0,100,0,0,0.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147768,196404,collection date
43.03333,-124.4683,29,-99,-99,OSU6404-403,182,148389,189506,UnidDevice,TXR,0,100,0,0,2.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0147769,196404,collection date
43.08333,-124.7767,216,-99,-99,OSU6404-355,182,148378,189487,UnidDevice,TXR,0,91,9,2,3.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148272,196404,collection date
43.08333,-124.7083,176,-99,-99,OSU6404-356,182,148377,189485,UnidDevice,TXR,0,75,25,8,2.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148273,196404,collection date
43.08333,-124.64,144,-99,-99,OSU6404-357,182,148376,189483,UnidDevice,TXR,0,9,91,32,6.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148274,196404,collection date
43.08333,-124.5717,113,-99,-99,OSU6404-358,182,148375,189481,UnidDevice,TXR,0,44,56,11,4.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148275,196404,collection date
43.08333,-124.5033,57,-99,-99,OSU6404-359,182,148374,189479,UnidDevice,TXR,100,0,0,0,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148276,196404,collection date
43.08333,-124.455,29,-99,-99,OSU6404-404,182,148373,189477,UnidDevice,TXR,0,100,0,0,2.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148277,196404,collection date
43.13333,-124.8733,380,-99,-99,OSU6404-353,182,148366,189463,UnidDevice,TXR,0,82,18,5,2.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148676,196404,collection date
43.13333,-124.8233,280,-99,-99,OSU6404-352,182,148367,189465,UnidDevice,TXR,0,90,10,2,2.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148677,196404,collection date
43.13333,-124.7567,265,-99,-99,OSU6404-351,182,148368,189467,UnidDevice,TXR,0,73,27,8,3.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148678,196404,collection date
43.13333,-124.6883,159,-99,-99,OSU6404-350,182,148369,189469,UnidDevice,TXR,0,61,39,12,3.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148679,196404,collection date
43.13333,-124.4833,46,-99,-99,OSU6404-347,182,148372,189475,UnidDevice,TXR,0,100,0,0,0.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148680,196404,collection date
43.18333,-124.875,320,-99,-99,OSU6404-334,182,148365,189461,UnidDevice,TXR,0,90,10,2,2.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148870,196404,collection date
43.18333,-124.8167,300,-99,-99,OSU6404-335,182,148364,189459,UnidDevice,TXR,0,90,10,3,2.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148871,196404,collection date
43.18333,-124.7483,311,-99,-99,OSU6404-336,182,148363,189457,UnidDevice,TXR,0,29,71,18,4.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148872,196404,collection date
43.18333,-124.68,157,-99,-99,OSU6404-337,182,148362,189455,UnidDevice,TXR,0,53,47,14,3.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148873,196404,collection date
43.18333,-124.4767,48,-99,-99,OSU6404-341,182,148358,189449,UnidDevice,TXR,0,100,0,0,2.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148874,196404,collection date
43.18333,-124.4317,20,-99,-99,OSU6404-342,182,148357,189447,UnidDevice,TXR,0,100,0,0,2.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148875,196404,collection date
43.20833,-124.4283,31,-99,-99,OSU6404-343,182,148356,189445,UnidDevice,TXR,0,100,0,0,2.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148950,196404,collection date
43.23333,-124.8467,349,-99,-99,OSU6404-333,182,148351,189438,UnidDevice,TXR,0,88,12,3,2.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148992,196404,collection date
43.23333,-124.7767,391,-99,-99,OSU6404-332,182,148350,189436,UnidDevice,TXR,0,40,60,15,4.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148993,196404,collection date
43.23333,-124.7083,331,-99,-99,OSU6404-331,182,148349,189434,UnidDevice,TXR,0,25,75,18,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148994,196404,collection date
43.23333,-124.6417,139,-99,-99,OSU6404-330,182,148348,189432,UnidDevice,TXR,0,28,72,20,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148995,196404,collection date
43.23333,-124.4617,49,-99,-99,OSU6404-327,182,148344,189427,UnidDevice,TXR,0,100,0,0,2.7,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148996,196404,collection date
43.23333,-124.4167,20,-99,-99,OSU6404-326,182,148343,189425,UnidDevice,TXR,0,100,0,0,2.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0148997,196404,collection date
43.28333,-124.7533,419,-99,-99,OSU6404-320,182,148337,189414,UnidDevice,TXR,0,36,64,16,4.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149097,196404,collection date
43.28333,-124.685,196,-99,-99,OSU6404-321,182,148338,189416,UnidDevice,TXR,0,36,64,16,4.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149098,196404,collection date
43.28333,-124.4117,20,-99,-99,OSU6404-325,182,148342,189423,UnidDevice,TXR,0,100,0,0,2.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149099,196404,collection date
43.31864,-124.3221,-99,0,0.05,CB43,175,147197,187365,Grab,GRZ,50,48,2,-99,-0.2,2.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149204,<2002,collection date
43.32367,-124.3206,-99,0,0.05,CB42,175,147196,187363,Grab,GRZ,0,100,0,-99,1.8,0.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149209,<2002,collection date
43.33019,-124.3229,-99,0,0.05,CB41,175,147195,187361,Grab,GRZ,23,69,8,-99,1.4,2.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149214,<2002,collection date
43.33333,-124.7367,311,-99,-99,OSU6404-319,182,148336,189412,UnidDevice,TXR,0,81,19,5,1.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149220,196404,collection date
43.33333,-124.6683,199,-99,-99,OSU6404-318,182,148335,189410,UnidDevice,TXR,0,33,67,16,4.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149221,196404,collection date
43.33333,-124.6,135,-99,-99,OSU6404-317,182,148334,189408,UnidDevice,TXR,0,50,50,12,4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149222,196404,collection date
43.33333,-124.5317,190,-99,-99,OSU6404-316,182,148333,189406,UnidDevice,TXR,0,77,23,6,3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0149223,196404,collection date
